dataset,rank,rank_percentile,frequency,range
diginetica,13692,31.889965526879717,15,intermediate
diginetica,13693,31.89229479176372,15,intermediate
diginetica,13694,31.89462405664772,15,intermediate
diginetica,13695,31.896953321531726,15,intermediate
diginetica,13696,31.899282586415726,15,intermediate
diginetica,13697,31.90161185129973,15,intermediate
diginetica,13698,31.90394111618373,15,intermediate
diginetica,13699,31.906270381067735,15,intermediate
diginetica,13700,31.90859964595174,15,intermediate
diginetica,13701,31.91092891083574,15,intermediate
diginetica,13702,31.913258175719744,15,intermediate
diginetica,13703,31.915587440603744,15,intermediate
diginetica,13704,31.917916705487748,15,intermediate
diginetica,13705,31.920245970371752,15,intermediate
diginetica,13706,31.922575235255753,15,intermediate
diginetica,13707,31.924904500139757,15,intermediate
diginetica,13708,31.927233765023757,15,intermediate
diginetica,13709,31.92956302990776,15,intermediate
diginetica,13710,31.931892294791762,15,intermediate
diginetica,13711,31.934221559675766,15,intermediate
diginetica,13712,31.93655082455977,15,intermediate
diginetica,13713,31.93888008944377,15,intermediate
diginetica,13714,31.941209354327775,15,intermediate
diginetica,13715,31.943538619211775,15,intermediate
diginetica,13716,31.94586788409578,15,intermediate
diginetica,13717,31.948197148979784,15,intermediate
diginetica,13718,31.950526413863784,15,intermediate
diginetica,13719,31.952855678747788,15,intermediate
diginetica,13720,31.95518494363179,15,intermediate
diginetica,13721,31.957514208515793,15,intermediate
diginetica,13722,31.959843473399793,15,intermediate
diginetica,13723,31.962172738283797,15,intermediate
diginetica,13724,31.9645020031678,15,intermediate
diginetica,13725,31.966831268051802,15,intermediate
diginetica,13726,31.969160532935806,15,intermediate
diginetica,13727,31.971489797819807,15,intermediate
diginetica,13728,31.97381906270381,15,intermediate
diginetica,13729,31.976148327587815,15,intermediate
diginetica,13730,31.978477592471815,15,intermediate
diginetica,13731,31.98080685735582,15,intermediate
diginetica,13732,31.98313612223982,15,intermediate
diginetica,13733,31.985465387123824,15,intermediate
diginetica,13734,31.987794652007825,15,intermediate
diginetica,13735,31.99012391689183,15,intermediate
diginetica,13736,31.992453181775833,15,intermediate
diginetica,13737,31.994782446659833,15,intermediate
diginetica,13738,31.997111711543837,15,intermediate
diginetica,13739,31.999440976427838,15,intermediate
diginetica,13740,32.00177024131184,15,intermediate
diginetica,13741,32.00409950619584,15,intermediate
diginetica,13742,32.00642877107985,15,intermediate
diginetica,13743,32.00875803596385,15,intermediate
diginetica,13744,32.011087300847855,15,intermediate
diginetica,13745,32.01341656573185,15,intermediate
diginetica,13746,32.015745830615856,15,intermediate
diginetica,13747,32.01807509549986,15,intermediate
diginetica,13748,32.020404360383864,15,intermediate
diginetica,13749,32.02273362526787,15,intermediate
diginetica,13750,32.025062890151865,15,intermediate
diginetica,13751,32.02739215503587,15,intermediate
diginetica,13752,32.02972141991987,15,intermediate
diginetica,13753,32.03205068480388,15,intermediate
diginetica,13754,32.03437994968788,15,intermediate
diginetica,13755,32.03670921457188,15,intermediate
diginetica,13756,32.03903847945588,15,intermediate
diginetica,13757,32.04136774433989,15,intermediate
diginetica,13758,32.04369700922389,15,intermediate
diginetica,13759,32.046026274107895,15,intermediate
diginetica,13760,32.04835553899189,15,intermediate
diginetica,13761,32.050684803875896,15,intermediate
diginetica,13762,32.0530140687599,15,intermediate
diginetica,13763,32.055343333643904,15,intermediate
diginetica,13764,32.0576725985279,15,intermediate
diginetica,13765,32.060001863411905,15,intermediate
diginetica,13766,32.06233112829591,15,intermediate
diginetica,13767,32.06466039317991,15,intermediate
diginetica,13768,32.06698965806392,15,intermediate
diginetica,13769,32.069318922947915,15,intermediate
diginetica,13770,32.07164818783192,15,intermediate
diginetica,13771,32.07397745271592,15,intermediate
diginetica,13772,32.07630671759993,15,intermediate
diginetica,13773,32.07863598248393,15,intermediate
diginetica,13774,32.08096524736793,15,intermediate
diginetica,13775,32.08329451225193,15,intermediate
diginetica,13776,32.085623777135936,15,intermediate
diginetica,13777,32.08795304201994,15,intermediate
diginetica,13778,32.090282306903944,15,intermediate
diginetica,13779,32.09261157178794,15,intermediate
diginetica,13780,32.094940836671945,15,intermediate
diginetica,13781,32.09727010155595,15,intermediate
diginetica,13782,32.09959936643995,15,intermediate
diginetica,13783,32.10192863132396,15,intermediate
diginetica,13784,32.104257896207955,15,intermediate
diginetica,13785,32.10658716109196,15,intermediate
diginetica,13786,32.10891642597596,15,intermediate
diginetica,13787,32.11124569085997,15,intermediate
diginetica,13788,32.113574955743964,15,intermediate
diginetica,13789,32.11590422062797,15,intermediate
diginetica,13790,32.11823348551197,15,intermediate
diginetica,13791,32.120562750395976,15,intermediate
diginetica,13792,32.12289201527998,15,intermediate
diginetica,13793,32.12522128016398,15,intermediate
diginetica,13794,32.12755054504798,15,intermediate
diginetica,13795,32.129879809931985,15,intermediate
diginetica,13796,32.13220907481599,15,intermediate
diginetica,13797,32.13453833969999,15,intermediate
diginetica,13798,32.13686760458399,15,intermediate
diginetica,13799,32.139196869467995,15,intermediate
diginetica,13800,32.141526134352,15,intermediate
diginetica,13801,32.143855399236,15,intermediate
diginetica,13802,32.14618466412001,15,intermediate
diginetica,13803,32.148513929004004,15,intermediate
diginetica,13804,32.15084319388801,15,intermediate
diginetica,13805,32.15317245877201,15,intermediate
diginetica,13806,32.155501723656016,15,intermediate
diginetica,13807,32.15783098854002,15,intermediate
diginetica,13808,32.16016025342402,15,intermediate
diginetica,13809,32.16248951830802,15,intermediate
diginetica,13810,32.164818783192025,15,intermediate
diginetica,13811,32.16714804807603,15,intermediate
diginetica,13812,32.169477312960026,15,intermediate
diginetica,13813,32.17180657784403,15,intermediate
diginetica,13814,32.174135842728035,15,intermediate
diginetica,13815,32.17646510761204,15,intermediate
diginetica,13816,32.17879437249604,15,intermediate
diginetica,13817,32.18112363738004,15,intermediate
diginetica,13818,32.183452902264044,15,intermediate
diginetica,13819,32.18578216714805,15,intermediate
diginetica,13820,32.18811143203205,15,intermediate
diginetica,13821,32.190440696916056,15,intermediate
diginetica,13822,32.19276996180005,15,intermediate
diginetica,13823,32.19509922668406,15,intermediate
diginetica,13824,32.19742849156806,15,intermediate
diginetica,13825,32.199757756452065,15,intermediate
diginetica,13826,32.20208702133607,15,intermediate
diginetica,13827,32.20441628622007,15,intermediate
diginetica,13828,32.20674555110407,15,intermediate
diginetica,13829,32.209074815988075,15,intermediate
diginetica,13830,32.21140408087208,15,intermediate
diginetica,13831,32.21373334575608,15,intermediate
diginetica,13832,32.21606261064008,15,intermediate
diginetica,13833,32.218391875524084,15,intermediate
diginetica,13834,32.22072114040809,15,intermediate
diginetica,13835,32.22305040529209,15,intermediate
diginetica,13836,32.22537967017609,15,intermediate
diginetica,13837,32.22770893506009,15,intermediate
diginetica,13838,32.2300381999441,15,intermediate
diginetica,13839,32.2323674648281,15,intermediate
diginetica,13840,32.234696729712105,15,intermediate
diginetica,13841,32.2370259945961,15,intermediate
diginetica,13842,32.23935525948011,15,intermediate
diginetica,13843,32.24168452436411,15,intermediate
diginetica,13844,32.244013789248115,15,intermediate
diginetica,13845,32.24634305413212,15,intermediate
diginetica,13846,32.248672319016116,15,intermediate
diginetica,13847,32.25100158390012,15,intermediate
diginetica,13848,32.253330848784124,15,intermediate
diginetica,13849,32.25566011366813,15,intermediate
diginetica,13850,32.25798937855213,15,intermediate
diginetica,13851,32.26031864343613,15,intermediate
diginetica,13852,32.26264790832013,15,intermediate
diginetica,13853,32.26497717320414,15,intermediate
diginetica,13854,32.26730643808814,15,intermediate
diginetica,13855,32.269635702972145,15,intermediate
diginetica,13856,32.27196496785614,15,intermediate
diginetica,13857,32.27429423274015,15,intermediate
diginetica,13858,32.27662349762415,15,intermediate
diginetica,13859,32.278952762508155,15,intermediate
diginetica,13860,32.28128202739215,15,intermediate
diginetica,13861,32.283611292276156,15,intermediate
diginetica,13862,32.28594055716016,15,intermediate
diginetica,13863,32.288269822044164,15,intermediate
diginetica,13864,32.29059908692817,15,intermediate
diginetica,13865,32.292928351812165,15,intermediate
diginetica,13866,32.29525761669617,15,intermediate
diginetica,13867,32.29758688158017,15,intermediate
diginetica,13868,32.29991614646418,15,intermediate
diginetica,13869,32.30224541134818,15,intermediate
diginetica,13870,32.30457467623218,15,intermediate
diginetica,13871,32.30690394111618,15,intermediate
diginetica,13872,32.30923320600019,15,intermediate
diginetica,13873,32.31156247088419,15,intermediate
diginetica,13874,32.313891735768195,15,intermediate
diginetica,13875,32.31622100065219,15,intermediate
diginetica,13876,32.318550265536196,15,intermediate
diginetica,13877,32.3208795304202,15,intermediate
diginetica,13878,32.323208795304204,15,intermediate
diginetica,13879,32.32553806018821,15,intermediate
diginetica,13880,32.327867325072205,15,intermediate
diginetica,13881,32.33019658995621,15,intermediate
diginetica,13882,32.33252585484021,15,intermediate
diginetica,13883,32.33485511972422,15,intermediate
diginetica,13884,32.337184384608214,15,intermediate
diginetica,13885,32.33951364949222,15,intermediate
diginetica,13886,32.34184291437622,15,intermediate
diginetica,13887,32.34417217926023,15,intermediate
diginetica,13888,32.34650144414423,15,intermediate
diginetica,13889,32.34883070902823,15,intermediate
diginetica,13890,32.35115997391223,15,intermediate
diginetica,13891,32.353489238796236,15,intermediate
diginetica,13892,32.35581850368024,15,intermediate
diginetica,13893,32.358147768564244,15,intermediate
diginetica,13894,32.36047703344824,15,intermediate
diginetica,13895,32.362806298332245,15,intermediate
diginetica,13896,32.36513556321625,15,intermediate
diginetica,13897,32.36746482810025,15,intermediate
diginetica,13898,32.36979409298426,15,intermediate
diginetica,13899,32.372123357868254,15,intermediate
diginetica,13900,32.37445262275226,15,intermediate
diginetica,13901,32.37678188763626,15,intermediate
diginetica,13902,32.37911115252027,15,intermediate
diginetica,13903,32.38144041740427,15,intermediate
diginetica,13904,32.38376968228827,15,intermediate
diginetica,13905,32.38609894717227,15,intermediate
diginetica,13906,32.388428212056276,15,intermediate
diginetica,13907,32.39075747694028,15,intermediate
diginetica,13908,32.39308674182428,15,intermediate
diginetica,13909,32.39541600670828,15,intermediate
diginetica,13910,32.397745271592285,15,intermediate
diginetica,13911,32.40007453647629,15,intermediate
diginetica,13912,32.40240380136029,15,intermediate
diginetica,13913,32.40473306624429,15,intermediate
diginetica,13914,32.407062331128294,15,intermediate
diginetica,13915,32.4093915960123,15,intermediate
diginetica,13916,32.4117208608963,15,intermediate
diginetica,13917,32.41405012578031,15,intermediate
diginetica,13918,32.416379390664304,15,intermediate
diginetica,13919,32.41870865554831,15,intermediate
diginetica,13920,32.42103792043231,15,intermediate
diginetica,13921,32.423367185316316,15,intermediate
diginetica,13922,32.42569645020032,15,intermediate
diginetica,13923,32.42802571508432,15,intermediate
diginetica,13924,32.43035497996832,15,intermediate
diginetica,13925,32.432684244852325,15,intermediate
diginetica,13926,32.43501350973633,15,intermediate
diginetica,13927,32.43734277462033,15,intermediate
diginetica,13928,32.43967203950433,15,intermediate
diginetica,13929,32.442001304388334,15,intermediate
diginetica,13930,32.44433056927234,15,intermediate
diginetica,13931,32.44665983415634,15,intermediate
diginetica,13932,32.44898909904034,15,intermediate
diginetica,13933,32.451318363924344,15,intermediate
diginetica,13934,32.45364762880835,15,intermediate
diginetica,13935,32.45597689369235,15,intermediate
diginetica,13936,32.458306158576356,15,intermediate
diginetica,13937,32.46063542346035,15,intermediate
diginetica,13938,32.46296468834436,15,intermediate
diginetica,13939,32.46529395322836,15,intermediate
diginetica,13940,32.467623218112365,15,intermediate
diginetica,13941,32.46995248299637,15,intermediate
diginetica,13942,32.472281747880366,15,intermediate
diginetica,13943,32.47461101276437,15,intermediate
diginetica,13944,32.476940277648374,15,intermediate
diginetica,13945,32.47926954253238,15,intermediate
diginetica,13946,32.48159880741638,15,intermediate
diginetica,13947,32.48392807230038,15,intermediate
diginetica,13948,32.486257337184384,15,intermediate
diginetica,13949,32.48858660206839,15,intermediate
diginetica,13950,32.49091586695239,15,intermediate
diginetica,13951,32.493245131836396,15,intermediate
diginetica,13952,32.49557439672039,15,intermediate
diginetica,13953,32.4979036616044,15,intermediate
diginetica,13954,32.5002329264884,15,intermediate
diginetica,13955,32.502562191372405,15,intermediate
diginetica,13956,32.5048914562564,15,intermediate
diginetica,13957,32.507220721140406,15,intermediate
diginetica,13958,32.50954998602441,15,intermediate
